,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitiviy,Base Precision,Base Gain,Base Accuracy,Base TP TRIM %,Base FP TRIM %,Dataset,Trim Percent
1263,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.bfc.sh,23,3194,1629,7071,9,195,0,0,12098,8073,1185290,15957,20,460,0,0,0,1209800,Bfc,2,100,0.33595505618,0.946091644205,0.316812317936,0.98641345677,,,TRA,0.0
1264,bfc_TRA.rep.seq_sim_rl_75_cov_32_1_24.corrected.fastq.gz,run.bfc.sh,24,4222,56705,196514,17,372,0,0,257830,11900,18950758,374032,22,538,0,0,0,19337250,Bfc,32,75,0.0308344475193,0.956745457469,0.0294404195558,0.980628476128,,,TRA,0.0
1265,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.bfc.sh,22,1059,634,2406,4,57,0,0,4160,2863,407536,5464,5,132,0,0,0,416000,Bfc,2,100,0.343821304191,0.95592654424,0.327969256635,0.986536057692,,,TRA,0.0
1266,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.bfc.sh,23,4490,3071,16354,13,177,3,0,24108,10910,2362093,37430,19,345,6,0,0,2410803,Bfc,4,100,0.225693007861,0.968830476867,0.218431940422,0.984320577003,,,TRA,0.0
1267,sga_rep.seq_sim_rl_100_cov_64_1_23.corrected.fastq,run.sga.sh,22,914,44407,290045,90,2355,40,17,337851,62742,33103995,613466,193,4615,138,45,0,33785194,Sga,64,100,0.0927850602182,0.929579968887,0.0857561578686,0.981694436918,0.0,1.0,IGH,1.33194440144e-06
1268,bless_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.bless.sh,22,617,122,24,0,15,0,16,778,1437,76002,41,0,26,0,284,10,77800,Bless,4,100,0.972259810555,0.982228298018,0.954668470907,0.995487851909,0.0340136054422,0.965986394558,TRA,0.00377892030848
1269,bfc_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.bfc.sh,24,1792,730,2789,9,286,0,0,5606,5264,548670,5968,18,680,0,0,0,560600,Bfc,1,100,0.468660968661,0.885598923284,0.40811965812,0.988109168748,,,TRA,0.0
1270,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.bfc.sh,21,277,2566,16807,1,24,0,0,19675,814,1928062,38572,2,50,0,0,0,1967500,Bfc,16,100,0.0206672421673,0.94212962963,0.0193977555477,0.980368996188,,,TRA,0.0
1271,bless_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.bless.sh,24,3154,1251,1011,4,158,28,1489,5606,7756,501230,2052,20,791,168,47274,1422,560713,Bless,1,100,0.790783034258,0.889959839357,0.693005709625,0.910055767034,0.0292015771316,0.970798422868,TRA,0.0868465685654
1272,bless_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq,run.bless.sh,22,6053,1569,617,2,148,32,1100,8421,14317,787301,1183,22,830,186,37074,1306,842219,Bless,2,100,0.923677419355,0.93373768995,0.858129032258,0.953271028037,0.0340281396561,0.965971860344,TRA,0.045570095189
1273,bless_TRA.rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.bless.sh,20,19593,6982,14696,4,276,45,8122,41596,49426,3815446,22413,44,1392,355,259278,11390,4159744,Bless,8,100,0.688010690572,0.965860903211,0.663692423336,0.931663980461,0.0420810734922,0.957918926508,TRA,0.0650684272878
1274,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.bfc.sh,24,3081,1615,7059,9,334,0,0,12098,8403,1184982,15618,29,768,0,0,0,1209800,Bfc,2,100,0.349818908455,0.916257769055,0.317846883977,0.986431641594,,,TRA,0.0
1275,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.bfc.sh,24,30,917,6010,0,8,0,0,6965,86,682348,14053,0,13,0,0,0,696500,Bfc,16,100,0.00608246693543,0.868686868687,0.00516302425914,0.979804737976,,,TRA,0.0
1276,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq.gz,run.bfc.sh,24,140,3872,25519,0,6,0,0,29537,323,2894527,58843,0,7,0,0,0,2953700,Bfc,32,100,0.00545921644188,0.978787878788,0.00534090524964,0.980075837086,,,TRA,0.0
1277,bfc_TRA.rep.seq_sim_rl_100_cov_64_1_24.corrected.fastq.gz,run.bfc.sh,24,0,3540,23474,0,0,0,0,27014,0,2647308,54092,0,0,0,0,0,2701400,Bfc,64,100,0.0,,0.0,0.979976308581,,,TRA,0.0
1278,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.bfc.sh,23,140,-25700,25578,0,6,0,0,24,0,2341,59,0,0,0,0,0,2400,Bfc,32,100,0.0,,0.0,0.975416666667,,,TRA,0.0
1279,bless_TRA.rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq.gz,run.bless.sh,24,17820,5724,13911,1,147,10,4865,37613,45579,3526022,22409,17,687,92,159159,7352,3761317,Bless,32,100,0.670397717244,0.983195996376,0.658939812908,0.951420964234,0.0441532391253,0.955846760875,TRA,0.0442693343847
1280,bless_TRA.rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq,run.bless.sh,23,17824,-31893,13914,1,147,10,0,3,7,293,0,0,0,0,0,0,300,Bless,32,100,1.0,1.0,1.0,1.0,,,TRA,0.0
1281,bless_TRA.rep.seq_sim_rl_100_cov_64_1_24.corrected.fastq.gz,run.bless.sh,24,12355,5086,12143,10,449,20,6315,30063,31845,2735048,18827,54,1401,85,209623,9458,3006341,Bless,64,100,0.628453583833,0.955416879182,0.599127723398,0.923256930618,0.0431712471643,0.956828752836,TRA,0.0728729708307
1282,bfc_TRA.rep.seq_sim_rl_100_cov_128_1_24.corrected.fastq.gz,run.bfc.sh,24,0,2783,18240,0,0,0,0,21023,0,2060388,41912,0,0,0,0,0,2102300,Bfc,128,100,0.0,,0.0,0.980063739714,,,TRA,0.0
1283,bless_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.bless.sh,23,17392,3891,1528,2,458,90,2422,23361,41344,2208737,2911,63,2701,608,77485,2593,2336442,Bless,4,100,0.934222121794,0.925895236602,0.859450909502,0.964107360845,0.0323809285946,0.967619071405,TRA,0.0342734807883
1284,bless_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.bless.sh,22,3210,1119,2312,3,48,6,1250,6698,8270,617395,3429,8,158,63,38696,1796,669815,Bless,8,100,0.706898025472,0.973972441409,0.68800752201,0.936597611745,0.0443544403833,0.955645559617,TRA,0.0604525130073
1285,coral_TRA.rep.seq_sim_rl_50_cov_8_1_19.corrected.fastq.gz,run.coral.sh,19,16,14,6,0,0,0,0,36,22,1766,12,0,0,0,0,0,1800,Coral,8,50,0.647058823529,1.0,0.647058823529,0.993333333333,,,TRA,0.0
1286,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.bfc.sh,23,852,906,5253,6,99,0,0,7116,2381,697186,11826,10,197,0,0,0,711600,Bfc,8,100,0.167593439854,0.923584173778,0.153727035968,0.983090219224,,,TRA,0.0
1287,sga_rep.seq_sim_rl_100_cov_64_1_23.corrected.fastq,run.sga.sh,19,0,1473,8781,2,67,1,1,10324,1573,1011599,19019,4,204,1,1,0,1032401,Sga,64,100,0.0763888888889,0.884701912261,0.0664335664336,0.981374485302,0.0,1.0,IGH,9.6861587697e-07
1288,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.bfc.sh,24,4689,3081,16085,11,351,3,0,24220,12053,2372738,36485,24,697,6,0,0,2422003,Bfc,4,100,0.24832090321,0.944888679837,0.233837405744,0.984635857181,,,TRA,0.0
1289,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_19.corrected.fastq.gz,run.bfc.sh,19,6,1412,9362,0,0,0,0,10780,25,1056408,21567,0,0,0,0,0,1078000,Bfc,32,100,0.00115783623564,1.0,0.00115783623564,0.979993506494,,,TRA,0.0
1290,bless_TRA.rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.bless.sh,19,3910,1776,5078,0,124,5,1837,10893,10691,1006156,8325,6,463,43,60821,2806,1089311,Bless,32,100,0.562210769878,0.954809323926,0.535601598654,0.935888007878,0.0441007748283,0.955899225172,TRA,0.0584103162458
1291,coral_TRA.rep.seq_sim_rl_50_cov_1_1_19.corrected.fastq.gz,run.coral.sh,19,5147,4292,2398,4,154,103,7,12098,7695,592638,4366,5,187,103,7,0,605001,Coral,1,50,0.638006798773,0.963681903569,0.613962358013,0.992284310274,0.0,1.0,TRA,1.15702288095e-05
1292,bless_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.bless.sh,24,8773,2200,833,3,244,45,1369,12098,20795,1138995,1607,33,1225,278,45418,1615,1209966,Bless,2,100,0.928265333452,0.932594851556,0.861173109544,0.959812173781,0.034337592754,0.965662407246,TRA,0.0388713401864
1293,bless_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.bless.sh,21,6793,2354,5166,1,100,9,2719,14423,17071,1326145,7946,7,414,72,86930,3762,1442347,Bless,8,100,0.682375984331,0.972318733269,0.662949194548,0.933706385094,0.0414810567636,0.958518943236,TRA,0.0628780730296
1294,coral_TRA.rep.seq_sim_rl_50_cov_2_1_19.corrected.fastq.gz,run.coral.sh,19,8607,8725,6477,6,209,196,10,24220,12726,1186598,11384,7,272,203,7,3,1211200,Coral,2,50,0.527830775612,0.964017877434,0.508129406885,0.990197300687,0.3,0.7,TRA,8.25627476882e-06
1295,coral_TRA.rep.seq_sim_rl_50_cov_1_1_20.corrected.fastq.gz,run.coral.sh,20,5269,4275,2263,3,171,117,7,12098,7820,592602,4240,6,223,117,7,0,605015,Coral,1,50,0.648424543947,0.958333333333,0.620232172471,0.992408452683,0.0,1.0,TRA,1.15699610753e-05
1296,bfc_TRA.rep.seq_sim_rl_75_cov_64_1_21.corrected.fastq.gz,run.bfc.sh,21,20,23533,84907,1,5,0,0,108466,146,7971687,163103,1,13,0,0,0,8134950,Bfc,64,75,0.00089433932214,0.918238993711,0.000814706368799,0.979948616771,,,TRA,0.0
1297,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.bfc.sh,24,4564,5507,30809,9,235,0,0,41124,11806,4029505,70631,17,441,0,0,0,4112400,Bfc,8,100,0.143212392494,0.963991181514,0.137862852845,0.982713500632,,,TRA,0.0
1298,coral_TRA.rep.seq_sim_rl_50_cov_4_1_19.corrected.fastq.gz,run.coral.sh,19,2961,2782,2056,7,109,226,16,8141,4500,398719,3690,7,114,230,12,4,407276,Coral,4,50,0.549450549451,0.928984310487,0.507448107448,0.990048419729,0.25,0.75,TRA,3.92853985995e-05
1299,fiona_TRA.rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,19,0,8839,15381,0,0,0,0,24220,0,1186880,24120,0,0,0,0,0,1211000,Fiona,2,50,0.0,,0.0,0.980082576383,,,TRA,0.0
1300,bless_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.bless.sh,24,18457,3852,1396,4,424,87,2013,24220,43732,2307773,2596,56,2370,637,62994,2178,2422336,Bless,4,100,0.943964772924,0.935664006504,0.879058021067,0.971632843806,0.0334192598048,0.966580740195,TRA,0.0269046077836
1301,fiona_TRA.rep.seq_sim_rl_50_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,20,0,3588,6339,0,0,0,0,9927,0,486427,9923,0,0,0,0,0,496350,Fiona,1,50,0.0,,0.0,0.980008058829,,,TRA,0.0
1302,coral_TRA.rep.seq_sim_rl_50_cov_16_1_20.corrected.fastq.gz,run.coral.sh,20,26,27,17,0,1,73,46,144,56,5147,39,21,1262,1012,337,7,7881,Coral,16,50,0.589473684211,0.0240343347639,-23.3473684211,0.660782321565,0.0203488372093,0.979651162791,TRA,0.0436492830859
1303,coral_TRA.rep.seq_sim_rl_50_cov_32_1_20.corrected.fastq.gz,run.coral.sh,20,1943,6886,10083,1,76,80,9,19069,4724,934297,14338,1,82,80,8,1,953531,Coral,32,50,0.247822893715,0.966844044208,0.239324310146,0.984783908215,0.111111111111,0.888888888889,TRA,9.43860241565e-06
1304,bless_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.bless.sh,23,3929,1175,2269,0,47,2,1265,7422,9696,686744,3451,4,218,25,40367,1712,742217,Bless,8,100,0.737506655511,0.975550860248,0.719023351335,0.940493311997,0.0406853775042,0.959314622496,TRA,0.0566936623656
1305,coral_TRA.rep.seq_sim_rl_50_cov_2_1_20.corrected.fastq.gz,run.coral.sh,20,9301,8685,5690,7,278,259,15,24220,13760,1186456,10346,10,410,266,11,4,1211263,Coral,2,50,0.570812245914,0.953172623996,0.542769434995,0.990883039878,0.266666666667,0.733333333333,TRA,1.23837680174e-05
1306,bless_TRA.rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.bless.sh,20,17469,5566,13010,1,226,22,5378,36294,44526,3381919,20329,26,890,197,173736,7843,3629466,Bless,16,100,0.686546912343,0.976169074606,0.669786446689,0.946107587675,0.0431933208135,0.956806679186,TRA,0.0500291227415
1307,sga_rep.seq_sim_rl_100_cov_64_1_23.corrected.fastq.gz,run.sga.sh,23,37,2284,14655,5,163,1,0,17145,2891,1679626,31695,8,278,4,0,0,1714502,Sga,64,100,0.0835887353264,0.911125118185,0.0754351471694,0.981344437044,,,IGH,0.0
1308,bless_TRA.rep.seq_sim_rl_50_cov_32_1_23.corrected.fastq.gz,run.bless.sh,23,44801,49640,37890,6,501,42,8533,132880,78523,6427320,49105,40,2187,166,81629,5120,6644090,Bless,32,50,0.615249004921,0.970906078441,0.596812611653,0.979947642481,0.0590208532663,0.940979146734,TRA,0.013056566061
1309,reckoner_rep.seq_sim_rl_50_cov_64_1_22.corrected.fastq.gz,run.reckoner.sh,22,3823,34068,53674,186,2196,215,98,94162,22683,4605145,71246,419,7911,1097,309,7,4708817,Reckoner,64,50,0.241490913349,0.715755261746,0.145588689329,0.982802024291,0.0221518987342,0.977848101266,IGH,6.71081505185e-05
1310,fiona_TRA.rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,20,0,8839,15381,0,0,0,0,24220,0,1186880,24120,0,0,0,0,0,1211000,Fiona,2,50,0.0,,0.0,0.980082576383,,,TRA,0.0
1311,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.bfc.sh,23,2281,9317,58288,5,65,0,0,69956,5948,6855588,133973,6,85,0,0,0,6995600,Bfc,16,100,0.0425097019032,0.985910823802,0.0419022162506,0.980835954028,,,TRA,0.0
1312,bfc_TRA.rep.seq_sim_rl_75_cov_64_1_23.corrected.fastq.gz,run.bfc.sh,23,0,5135,17699,0,0,0,0,22834,0,1678481,34069,0,0,0,0,0,1712550,Bfc,64,75,0.0,,0.0,0.980106274269,,,TRA,0.0
1313,coral_TRA.rep.seq_sim_rl_50_cov_4_1_20.corrected.fastq.gz,run.coral.sh,20,13240,14003,11741,10,365,810,28,40169,20103,1967458,20386,13,455,817,17,12,2009261,Coral,4,50,0.496505223641,0.94049122807,0.465089283509,0.989205917236,0.413793103448,0.586206896552,TRA,1.44331672192e-05
1314,bless_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.bless.sh,24,18881,6817,14865,5,265,53,8234,40886,48029,3742451,22354,41,1255,491,262633,11524,4088778,Bless,8,100,0.682394896495,0.964922149674,0.657587769774,0.929664916633,0.0420343088085,0.957965691192,TRA,0.0670510847006
1315,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.bfc.sh,21,213,8930,59047,1,6,0,0,68197,557,6682712,136422,1,8,0,0,0,6819700,Bfc,32,100,0.00406631673468,0.985840707965,0.0040079136218,0.979994574541,,,TRA,0.0
1316,bfc_TRA.rep.seq_sim_rl_50_cov_64_1_22.corrected.fastq.gz,run.bfc.sh,22,2580,32355,53885,14,357,0,0,89191,10108,4369545,79319,24,554,0,0,0,4459550,Bfc,64,50,0.113030740157,0.948039767398,0.10683574312,0.982084066778,,,TRA,0.0
1317,fiona_TRA.rep.seq_sim_rl_50_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,19,26520,35261,31672,1522,1364,271,158,96610,57996,4730744,36811,1762,2847,415,178,2,4830755,Fiona,8,50,0.611726982185,0.946749812269,0.577320240067,0.991303012181,0.0111111111111,0.988888888889,TRA,3.72612562633e-05
1318,fiona_TRA.rep.seq_sim_rl_50_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,20,9109,14897,16896,43,416,90,54,41451,20888,2029887,20767,98,802,141,52,4,2072639,Fiona,4,50,0.501452406674,0.956804543997,0.478814067939,0.989453039247,0.0714285714286,0.928571428571,TRA,2.70186945242e-05
1319,coral_TRA.rep.seq_sim_rl_50_cov_8_1_20.corrected.fastq.gz,run.coral.sh,20,21995,35124,38050,9,713,719,62,96610,39993,4733135,56555,10,742,728,50,13,4831226,Coral,8,50,0.414229191697,0.964546704291,0.399003604425,0.987977139489,0.206349206349,0.793650793651,TRA,1.3040168272e-05
1320,bless_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq,run.bless.sh,23,11426,3864,8380,1,203,20,3876,23894,29218,2217133,12915,9,743,84,123868,5476,2389446,Bless,16,100,0.693470676192,0.972474621401,0.673842356348,0.942273182968,0.0423367144978,0.957663285502,TRA,0.0541313760596
1321,bfc_TRA.rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.bfc.sh,20,9,7980,53254,0,3,0,0,61246,35,6001632,122926,0,7,0,0,0,6124600,Bfc,32,100,0.000284643098218,0.833333333333,0.000227714478575,0.979927995298,,,TRA,0.0
1322,bfc_TRA.rep.seq_sim_rl_50_cov_64_1_24.corrected.fastq.gz,run.bfc.sh,24,843,29162,49937,10,153,0,0,80105,6603,3925125,73108,17,397,0,0,0,4005250,Bfc,64,50,0.0828367477513,0.943285714286,0.0778562557238,0.981643592784,,,TRA,0.0
1323,sga_rep.seq_sim_rl_100_cov_64_1_24.corrected.fastq.gz,run.sga.sh,24,557,10768,69109,32,967,12,3,81445,17579,7979553,145171,90,2090,30,5,0,8144518,Sga,64,100,0.108012288786,0.892380323874,0.0949861751152,0.981903655932,0.0,1.0,IGH,6.13909871646e-07
1324,coral_TRA.rep.seq_sim_rl_50_cov_1_1_21.corrected.fastq.gz,run.coral.sh,21,5391,4280,2141,3,161,122,7,12098,7917,592618,4146,3,207,122,7,0,605020,Coral,1,50,0.65630440189,0.960101867572,0.629030920998,0.992587021917,0.0,1.0,TRA,1.1569865459e-05
1325,coral_TRA.rep.seq_sim_rl_50_cov_2_1_21.corrected.fastq.gz,run.coral.sh,21,9734,8634,5201,7,349,295,17,24220,14311,1186404,9795,9,462,305,12,5,1211303,Coral,2,50,0.593669625819,0.949131184507,0.561851821123,0.991263091328,0.294117647059,0.705882352941,TRA,1.40344736206e-05
1326,fiona_TRA.rep.seq_sim_rl_50_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,21,0,4377,7721,0,0,0,0,12098,0,592834,12066,0,0,0,0,0,604900,Fiona,1,50,0.0,,0.0,0.980052901306,,,TRA,0.0
1327,fiona_TRA.rep.seq_sim_rl_50_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,20,10096,17324,17703,1620,669,146,86,47558,25187,2328780,20457,1852,1421,204,94,6,2378001,Fiona,16,50,0.551814039085,0.93939280919,0.516212426606,0.989895689436,0.06,0.94,TRA,4.20521269756e-05
1328,fiona_TRA.rep.seq_sim_rl_50_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,20,26520,35261,31672,1522,1364,271,158,96610,57996,4730744,36811,1762,2847,415,178,2,4830755,Fiona,8,50,0.611726982185,0.946749812269,0.577320240067,0.991303012181,0.0111111111111,0.988888888889,TRA,3.72612562633e-05
1329,fiona_TRA.rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,21,0,8839,15381,0,0,0,0,24220,0,1186880,24120,0,0,0,0,0,1211000,Fiona,2,50,0.0,,0.0,0.980082576383,,,TRA,0.0
1330,coral_TRA.rep.seq_sim_rl_50_cov_4_1_21.corrected.fastq.gz,run.coral.sh,21,17625,17100,12624,16,441,528,42,48334,26242,2367383,22459,20,538,537,29,15,2417223,Coral,4,50,0.538839038213,0.960647216019,0.516765569495,0.990243702652,0.340909090909,0.659090909091,TRA,1.82027061632e-05
1331,reckoner_rep.seq_sim_rl_50_cov_64_1_21.corrected.fastq.gz,run.reckoner.sh,21,3932,45030,72219,231,2370,231,105,124013,27814,6066910,95756,484,8949,1166,324,6,6201409,Reckoner,64,50,0.225086995225,0.733317514303,0.143230557579,0.982797602414,0.0181818181818,0.981818181818,IGH,5.32137132061e-05
1332,bfc_TRA.rep.seq_sim_rl_50_cov_64_1_20.corrected.fastq.gz,run.bfc.sh,20,80,14715,25758,5,61,0,0,40619,2149,1990333,38270,11,187,0,0,0,2030950,Bfc,64,50,0.0531680645241,0.919948630137,0.0485415274994,0.981059110269,,,TRA,0.0
1333,bless_TRA.rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq,run.bless.sh,21,50908,18936,50145,15,925,111,19227,121040,133656,11219894,79850,128,4001,849,637132,28829,12104339,Bless,32,100,0.626005826534,0.96498346642,0.603289837288,0.940212877137,0.0432893217471,0.956710678253,TRA,0.0550183698589
1334,bfc_TRA.rep.seq_sim_rl_100_cov_64_1_18.corrected.fastq.gz,run.bfc.sh,18,432,35873,236566,3,41,0,0,272915,1183,26744322,545910,3,82,0,0,0,27291500,Bfc,64,100,0.00216233803028,0.935177865613,0.00201245492083,0.979993954162,,,TRA,0.0
1335,fiona_TRA.rep.seq_sim_rl_50_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,21,10964,17321,19379,52,517,101,64,48334,24775,2366858,23831,125,983,160,61,5,2416798,Fiona,4,50,0.5097107353,0.955899374952,0.486195119944,0.989589509735,0.0757575757576,0.924242424242,TRA,2.73088607323e-05
