,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
288,coral_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.coral.sh,22,435,28069,17861,0,296,39,2,46700,741,4646034,22583,1,617,55,3,0,4670034,Coral,2X,100,0.0317698507975,0.524416135881,0.00295832618762,0.995019522342,T1,6.42393609982e-07,0.0
289,coral_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.coral.sh,21,1535,28133,16620,2,360,50,0,46700,2297,4646072,20881,4,729,63,0,0,4670046,Coral,4X,100,0.0991025972905,0.743606345096,0.0649322633532,0.995358289833,T1,0.0,
290,coral_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.coral.sh,23,134,27945,18365,0,229,27,0,46700,259,4645924,23272,0,541,40,0,0,4670036,Coral,1X,100,0.0110067570439,0.308333333333,-0.0136840763248,0.994892330594,T1,0.0,
291,coral_t1_wgsim_rl__cov_16.1_16.corrected.fastq.gz,run.coral.sh,16,5287,28083,12991,0,273,66,0,46700,7199,4646215,16169,1,400,90,0,0,4670074,Coral,16X,100,0.308070866142,0.936272597217,0.287102019856,0.996432604708,T1,0.0,
292,coral_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.coral.sh,20,1510,28139,16646,2,350,53,0,46700,2273,4646077,20905,4,722,68,0,0,4670049,Coral,4X,100,0.0980671326258,0.742082925237,0.0639830874105,0.995353581943,T1,0.0,
293,coral_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.coral.sh,21,4849,27891,13205,3,618,134,5,46700,6813,4645604,16314,12,1223,171,5,1,4670143,Coral,8X,100,0.294590738098,0.830144998172,0.234314870065,0.996204612194,T1,1.28475723334e-06,0.2
294,coral_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.coral.sh,24,139,27926,18344,0,258,33,1,46700,279,4645839,23250,2,624,54,2,0,4670050,Coral,1X,100,0.0118577075099,0.291536050157,-0.0169577967614,0.994875429599,T1,4.2826093939e-07,0.0
295,coral_t1_wgsim_rl__cov_4.1_22.corrected.fastq.gz,run.coral.sh,22,1540,28107,16598,2,395,58,0,46700,2312,4645986,20866,4,808,79,0,0,4670055,Coral,4X,100,0.099749762706,0.722725851829,0.0614807144706,0.995341168359,T1,0.0,
296,coral_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.coral.sh,23,439,28057,17843,1,308,52,3,46700,756,4645960,22565,4,685,71,5,0,4670046,Coral,2X,100,0.0324171347712,0.5,0.0,0.995004331863,T1,1.07065326551e-06,0.0
297,coral_t1_wgsim_rl__cov_4.1_23.corrected.fastq.gz,run.coral.sh,23,1547,28082,16584,2,420,65,0,46700,2326,4645923,20852,4,870,85,0,0,4670060,Coral,4X,100,0.10035378376,0.708930204206,0.0591509189749,0.995329610326,T1,0.0,
298,coral_t1_wgsim_rl__cov_16.1_12.corrected.fastq.gz,run.coral.sh,12,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Coral,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
299,coral_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.coral.sh,19,4681,27952,13411,1,532,123,3,46700,6546,4645771,16588,5,1056,156,2,1,4670125,Coral,8X,100,0.282960145241,0.8437741686,0.230569724215,0.996187039145,T1,6.42381092583e-07,0.5
300,bless_t1_wgsim_rl__cov_32.1_32.corrected.fastq.gz,run.bless.sh,32,14696,30613,1063,3,311,14,4406,46700,18856,4509136,1373,12,746,95,136649,3159,4670026,Bless,32X,100,0.932127144199,0.957303142611,0.890553166246,0.970242348882,T1,0.0299373065589,0.0231176225219
301,coral_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.coral.sh,20,4783,27912,13290,2,579,134,4,46700,6703,4645660,16426,10,1166,165,4,1,4670135,Coral,8X,100,0.289809330278,0.834329101319,0.232262527563,0.996194755868,T1,1.07063286179e-06,0.25
302,coral_t1_wgsim_rl__cov_8.1_22.corrected.fastq.gz,run.coral.sh,22,4903,27884,13150,3,627,133,4,46700,6875,4645602,16253,11,1229,173,4,1,4670148,Coral,8X,100,0.297258734002,0.83061495711,0.236639571083,0.996216393188,T1,1.07062988154e-06,0.25
303,coral_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.coral.sh,24,447,28019,17810,1,370,53,4,46700,785,4645852,22533,6,790,73,5,1,4670045,Coral,2X,100,0.0336649798439,0.476334951456,-0.00334505532207,0.994987841656,T1,1.28478419373e-06,0.2
304,coral_t1_wgsim_rl__cov_1.1_26.corrected.fastq.gz,run.coral.sh,26,137,27915,18337,0,274,37,0,46700,288,4645821,23240,3,642,51,0,0,4670045,Coral,1X,100,0.0122407344441,0.293577981651,-0.017213532812,0.99487456759,T1,0.0,
305,coral_t1_wgsim_rl__cov_4.1_24.corrected.fastq.gz,run.coral.sh,24,1565,28062,16563,3,442,65,0,46700,2350,4645879,20827,5,914,80,0,0,4670055,Coral,4X,100,0.101393622988,0.702751196172,0.0585062777754,0.995326393372,T1,0.0,
306,coral_t1_wgsim_rl__cov_2.1_26.corrected.fastq.gz,run.coral.sh,26,448,28003,17805,1,391,52,3,46700,783,4645827,22536,5,823,70,3,1,4670048,Coral,2X,100,0.0335777692011,0.467183770883,-0.00471718341267,0.994981420958,T1,8.56522245596e-07,0.333333333333
308,coral_t1_wgsim_rl__cov_16.1_19.corrected.fastq.gz,run.coral.sh,19,10602,27679,7365,3,863,188,3,46700,14396,4645139,8967,5,1447,253,3,1,4670211,Coral,16X,100,0.616187989556,0.894383697813,0.543423361726,0.997714235548,T1,8.56492351202e-07,0.333333333333
310,coral_t1_wgsim_rl__cov_4.1_26.corrected.fastq.gz,run.coral.sh,26,1548,28039,16567,2,476,68,0,46700,2335,4645814,20842,5,977,83,0,0,4670056,Coral,4X,100,0.10074642965,0.687776141384,0.055011433749,0.995309049827,T1,0.0,
311,coral_t1_wgsim_rl__cov_1.1_28.corrected.fastq.gz,run.coral.sh,28,126,27909,18348,0,279,38,0,46700,279,4645837,23248,4,628,54,0,0,4670050,Coral,1X,100,0.0118587155183,0.290322580645,-0.0171292557487,0.994875001338,T1,0.0,
312,coral_t1_wgsim_rl__cov_16.1_21.corrected.fastq.gz,run.coral.sh,21,10971,27610,6935,5,972,207,4,46700,14932,4644910,8428,8,1677,281,4,1,4670241,Coral,16X,100,0.639212328767,0.884073416223,0.555393835616,0.997773561958,T1,1.07060856174e-06,0.25
313,coral_t1_wgsim_rl__cov_8.1_23.corrected.fastq.gz,run.coral.sh,23,4915,27869,13125,3,647,141,3,46700,6898,4645539,16229,12,1284,188,2,1,4670153,Coral,8X,100,0.298266095905,0.824133811231,0.234617546591,0.996206761579,T1,6.42377241174e-07,0.5
314,coral_t1_wgsim_rl__cov_8.1_24.corrected.fastq.gz,run.coral.sh,24,4921,27857,13103,1,671,147,3,46700,6925,4645460,16204,10,1359,200,2,1,4670161,Coral,8X,100,0.299407670025,0.81624233852,0.232003112975,0.996193920551,T1,6.4237614078e-07,0.5
316,coral_t1_wgsim_rl__cov_16.1_22.corrected.fastq.gz,run.coral.sh,22,11123,27583,6778,4,998,214,4,46700,15142,4644882,8218,8,1701,290,4,1,4670246,Coral,16X,100,0.648202054795,0.883791513454,0.562970890411,0.997811463853,T1,1.07060741554e-06,0.25
318,coral_t1_wgsim_rl__cov_2.1_28.corrected.fastq.gz,run.coral.sh,28,436,27991,17809,2,402,60,3,46700,765,4645783,22555,4,864,83,3,1,4670058,Coral,2X,100,0.0328044596913,0.446845794393,-0.00780445969125,0.994966014333,T1,8.56520411524e-07,0.333333333333
319,coral_t1_wgsim_rl__cov_4.1_28.corrected.fastq.gz,run.coral.sh,28,1517,28020,16589,2,505,67,0,46700,2296,4645790,20883,3,1002,92,0,0,4670066,Coral,4X,100,0.0990551792571,0.677286135693,0.0518572846111,0.995293428401,T1,0.0,
320,coral_t1_wgsim_rl__cov_16.1_23.corrected.fastq.gz,run.coral.sh,23,11208,27557,6666,4,1047,218,7,46700,15261,4644763,8095,11,1816,292,6,2,4670246,Coral,16X,100,0.653408117828,0.878634348552,0.563152937147,0.997811677506,T1,1.71297186487e-06,0.333333333333
321,coral_t1_wgsim_rl__cov_1.1_30.corrected.fastq.gz,run.coral.sh,30,119,27908,18362,0,276,35,0,46700,253,4645847,23275,3,617,48,0,0,4670043,Coral,1X,100,0.0107531451887,0.27559912854,-0.017511050663,0.994873066479,T1,0.0,
322,bless_t1_wgsim_rl__cov_32.1_30.corrected.fastq.gz,run.bless.sh,30,14931,30308,1132,4,313,12,3943,46700,19142,4523664,1437,11,723,66,122166,2810,4670019,Bless,32X,100,0.930171534088,0.960413426321,0.891831478692,0.973345311941,T1,0.0267613472236,0.0230014897762
323,coral_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.coral.sh,18,10173,27760,7839,2,763,163,1,46700,13800,4645302,9564,5,1291,209,1,0,4670172,Coral,16X,100,0.590652285568,0.901960784314,0.52645095018,0.997629637624,T1,2.14124875915e-07,0.0
324,coral_t1_wgsim_rl__cov_32.1_18.corrected.fastq.gz,run.coral.sh,18,14073,27652,3771,6,919,279,4,46700,18684,4645165,4698,15,1413,351,1,3,4670330,Coral,32X,100,0.799076212471,0.913732394366,0.72363356428,0.998612945089,T1,8.56470527779e-07,3.0
326,coral_t1_wgsim_rl__cov_16.1_20.corrected.fastq.gz,run.coral.sh,20,10813,27645,7119,4,916,203,2,46700,14675,4645037,8685,8,1553,275,1,1,4670235,Coral,16X,100,0.628210616438,0.889232260801,0.549957191781,0.997747007966,T1,4.28243974875e-07,1.0
327,coral_t1_wgsim_rl__cov_2.1_30.corrected.fastq.gz,run.coral.sh,30,429,27963,17808,2,436,62,3,46700,772,4645683,22549,3,965,88,3,1,4670064,Coral,2X,100,0.0331032116976,0.42301369863,-0.0120492260195,0.994944821944,T1,8.56519311084e-07,0.333333333333
328,coral_t1_wgsim_rl__cov_8.1_26.corrected.fastq.gz,run.coral.sh,26,4900,27822,13097,1,731,149,4,46700,6911,4645284,16214,13,1528,217,2,2,4670171,Coral,8X,100,0.298854054054,0.798405730129,0.223394594595,0.996151317008,T1,8.56499687056e-07,1.0
329,coral_t1_wgsim_rl__cov_32.1_14.corrected.fastq.gz,run.coral.sh,14,19,28335,18345,0,1,0,0,46700,22,4646599,23378,0,1,0,0,0,4670000,Coral,32X,100,0.000940170940171,0.95652173913,0.000897435897436,0.99499379015,T1,0.0,
332,coral_t1_wgsim_rl__cov_8.1_28.corrected.fastq.gz,run.coral.sh,28,4794,27815,13202,2,741,146,4,46700,6754,4645293,16370,14,1517,221,2,2,4670173,Coral,8X,100,0.292077495243,0.795336787565,0.216917488324,0.996119199918,T1,8.56499320261e-07,1.0
334,coral_t1_wgsim_rl__cov_16.1_24.corrected.fastq.gz,run.coral.sh,24,11282,27525,6587,3,1079,224,6,46700,15364,4644705,7991,12,1877,304,4,2,4670259,Coral,16X,100,0.657846285592,0.87569108008,0.564461571398,0.997818535468,T1,1.28472532251e-06,0.5
335,coral_t1_wgsim_rl__cov_32.1_12.corrected.fastq.gz,run.coral.sh,12,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Coral,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
337,coral_t1_wgsim_rl__cov_4.1_30.corrected.fastq.gz,run.coral.sh,30,1471,28020,16635,3,505,66,1,46700,2232,4645800,20944,6,988,103,1,0,4670074,Coral,4X,100,0.0963065239903,0.671682214866,0.0492319641008,0.995280160443,T1,2.14129369256e-07,0.0
340,coral_t1_wgsim_rl__cov_32.1_19.corrected.fastq.gz,run.coral.sh,19,14568,27554,3217,7,1059,295,4,46700,19369,4644941,4011,18,1635,378,2,2,4670356,Coral,32X,100,0.828443113772,0.905855392386,0.742343883661,0.998705879683,T1,8.56465759784e-07,1.0
343,lighter_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
344,lighter_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.lighter.sh,12,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
346,coral_t1_wgsim_rl__cov_8.1_30.corrected.fastq.gz,run.coral.sh,30,4667,27788,13318,1,774,152,5,46700,6563,4645267,16563,12,1552,211,3,2,4670173,Coral,8X,100,0.28379313327,0.788253663224,0.207558592061,0.99607273481,T1,1.07062415033e-06,0.666666666667
347,lighter_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.lighter.sh,12,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
349,lighter_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
350,coral_t1_wgsim_rl__cov_16.1_28.corrected.fastq.gz,run.coral.sh,28,11299,27440,6521,6,1188,246,3,46700,15394,4644492,7959,15,2095,340,2,1,4670298,Coral,16X,100,0.659187256455,0.863424757418,0.554917997688,0.997770805583,T1,6.42357297115e-07,0.5
351,lighter_t1_wgsim_rl__cov_2.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
352,coral_t1_wgsim_rl__cov_32.1_20.corrected.fastq.gz,run.coral.sh,20,14808,27491,2954,6,1123,318,5,46700,19695,4644850,3687,15,1730,405,2,3,4670387,Coral,32X,100,0.842314600975,0.902198808978,0.751005046617,0.998749781603,T1,1.07057509367e-06,1.5
354,lighter_t1_wgsim_rl__cov_4.1_12.corrected.fastq.gz,run.lighter.sh,12,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
355,lighter_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
356,lighter_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
357,lighter_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
358,coral_t1_wgsim_rl__cov_16.1_26.corrected.fastq.gz,run.coral.sh,26,11335,27477,6518,4,1138,228,5,46700,15440,4644603,7918,9,1980,331,3,2,4670286,Coral,16X,100,0.661015497902,0.869810151541,0.56207723264,0.997807199733,T1,1.07059824602e-06,0.666666666667
359,coral_t1_wgsim_rl__cov_32.1_16.corrected.fastq.gz,run.coral.sh,16,7963,28114,10213,2,283,125,2,46700,10544,4646196,12852,3,396,152,1,1,4670145,Coral,32X,100,0.450675329116,0.95059502344,0.427252521799,0.997129852955,T1,4.28252227715e-07,1.0
360,lighter_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
362,coral_t1_wgsim_rl__cov_32.1_21.corrected.fastq.gz,run.coral.sh,21,15038,27454,2694,6,1192,316,3,46700,20018,4644692,3365,15,1881,409,1,2,4670383,Coral,32X,100,0.856092032673,0.8973462435,0.758157635889,0.998785752169,T1,6.42345606345e-07,2.0
363,lighter_t1_wgsim_rl__cov_4.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
364,coral_t1_wgsim_rl__cov_32.1_22.corrected.fastq.gz,run.coral.sh,22,15255,27423,2437,5,1268,312,2,46700,20351,4644596,3033,15,1972,406,1,1,4670375,Coral,32X,100,0.87029592884,0.895375951428,0.768602463223,0.998837994559,T1,4.28231137757e-07,1.0
365,lighter_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
366,lighter_t1_wgsim_rl__cov_1.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
367,lighter_t1_wgsim_rl__cov_8.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
369,lighter_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
370,lighter_t1_wgsim_rl__cov_8.1_12.corrected.fastq.gz,run.lighter.sh,12,398,14885,8238,80,23099,0,0,46700,979,4598168,21868,293,48692,0,0,0,4670000,Lighter,8X,100,0.042850264805,0.0197096897586,-2.08837046439,0.984828051392,T1,0.0,
371,lighter_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
372,coral_t1_wgsim_rl__cov_16.1_30.corrected.fastq.gz,run.coral.sh,30,11206,27451,6618,7,1170,248,5,46700,15227,4644416,8126,15,2162,342,6,1,4670295,Coral,16X,100,0.652036140967,0.858778410693,0.544812229692,0.997719415523,T1,1.49883465605e-06,0.166666666667
373,lighter_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
375,coral_t1_wgsim_rl__cov_32.1_23.corrected.fastq.gz,run.coral.sh,23,15408,27379,2258,5,1319,331,2,46700,20576,4644448,2808,15,2112,441,1,1,4670402,Coral,32X,100,0.879917892576,0.889619092914,0.770740677386,0.998848706995,T1,4.28228662115e-07,1.0
376,lighter_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
382,lighter_t1_wgsim_rl__cov_1.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
383,lighter_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
384,lighter_t1_wgsim_rl__cov_16.1_12.corrected.fastq.gz,run.lighter.sh,12,295,25291,15400,19,5695,0,0,46700,544,4635754,22761,64,10877,0,0,0,4670000,Lighter,16X,100,0.0233426303368,0.0476315559058,-0.443381248659,0.992783297645,T1,0.0,
387,lighter_t1_wgsim_rl__cov_8.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
388,lighter_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
390,lighter_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
391,lighter_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
392,coral_t1_wgsim_rl__cov_32.1_30.corrected.fastq.gz,run.coral.sh,30,16044,27313,1567,9,1406,361,6,46700,21415,4644173,1960,23,2368,483,5,2,4670429,Coral,32X,100,0.91614973262,0.88251050853,0.794181818182,0.998963906298,T1,1.49879165276e-06,0.4
393,lighter_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
395,lighter_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
396,lighter_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
397,lighter_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
398,coral_t1_wgsim_rl__cov_32.1_24.corrected.fastq.gz,run.coral.sh,24,15583,27357,2085,5,1333,337,3,46700,20798,4644422,2586,15,2137,455,2,1,4670416,Coral,32X,100,0.889411563462,0.889183411714,0.778566541225,0.998887679146,T1,6.42341067691e-07,0.5
401,lighter_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
402,lighter_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
403,lighter_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
404,lighter_t1_wgsim_rl__cov_16.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
405,lighter_t1_wgsim_rl__cov_4.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
406,lighter_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
407,lighter_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
408,lighter_t1_wgsim_rl__cov_1.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
409,lighter_t1_wgsim_rl__cov_32.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
410,lighter_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
411,lighter_t1_wgsim_rl__cov_4.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
412,lighter_t1_wgsim_rl__cov_2.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
413,lighter_t1_wgsim_rl__cov_8.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
414,lighter_t1_wgsim_rl__cov_1.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
415,lighter_t1_wgsim_rl__cov_32.1_12.corrected.fastq.gz,run.lighter.sh,12,226,27050,16509,6,2909,0,0,46700,389,4641513,22990,21,5087,0,0,0,4670000,Lighter,32X,100,0.0166388639377,0.0710372534697,-0.200949570127,0.993983297645,T1,0.0,
416,lighter_t1_wgsim_rl__cov_4.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
417,coral_t1_wgsim_rl__cov_32.1_26.corrected.fastq.gz,run.coral.sh,26,15875,27327,1769,5,1376,348,4,46700,21195,4644313,2189,15,2243,454,4,1,4670414,Coral,32X,100,0.906388983921,0.88711702662,0.79105371194,0.99894977168,T1,1.0705689046e-06,0.25
419,lighter_t1_wgsim_rl__cov_8.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
420,coral_t1_wgsim_rl__cov_32.1_28.corrected.fastq.gz,run.coral.sh,28,15983,27312,1637,9,1392,367,6,46700,21340,4644208,2038,20,2340,482,4,2,4670434,Coral,32X,100,0.912824022585,0.883205032696,0.792112242279,0.998954272324,T1,1.28467718418e-06,0.5
